Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:41:33 PM     all      0.00      0.63      0.25      0.00      0.00     99.12
11:41:35 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:41:37 PM     all      0.12      0.12      1.25      0.62      0.00     97.88
11:41:39 PM     all      0.00      0.25      1.12      0.00      0.00     98.62
11:41:41 PM     all      0.50      0.25      0.38      0.25      0.00     98.62
11:41:43 PM     all      0.00      0.25      0.25      0.13      0.00     99.37
11:41:45 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:41:47 PM     all      0.00      0.25      1.00      0.25      0.00     98.49
11:41:49 PM     all      0.37      0.25      0.37      0.12      0.00     98.88
11:41:51 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:41:53 PM     all      0.00      0.25      0.50      0.25      0.00     99.00
11:41:55 PM     all      0.13      0.13      0.38      0.00      0.00     99.37
11:41:57 PM     all      0.13      0.25      1.25      0.00      0.00     98.37
11:41:59 PM     all      0.00      0.13      0.38      0.25      0.00     99.25
11:42:01 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:42:03 PM     all      0.13      0.25      0.38      0.63      0.00     98.62
11:42:05 PM     all      0.12      0.25      0.38      0.00      0.00     99.25
11:42:07 PM     all      0.12      0.25      0.38      0.00      0.00     99.25
11:42:09 PM     all      0.00      0.38      1.00      0.38      0.00     98.25
11:42:11 PM     all      0.12      0.38      0.25      0.00      0.00     99.25
11:42:13 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:42:15 PM     all      0.00      0.38      0.13      0.38      0.00     99.12
11:42:17 PM     all      0.13      0.25      0.50      0.00      0.00     99.12
11:42:19 PM     all      0.13      0.25      1.13      0.00      0.00     98.50
11:42:21 PM     all      0.00      0.37      0.37      0.25      0.00     99.00
11:42:23 PM     all      0.00      0.50      0.13      0.00      0.00     99.37
11:42:25 PM     all      0.00      0.13      0.38      0.13      0.00     99.37
11:42:27 PM     all      0.13      0.13      0.25      0.13      0.00     99.37
11:42:29 PM     all      0.00      0.38      1.25      0.00      0.00     98.37
11:42:31 PM     all      0.25      0.25      0.25      0.12      0.00     99.13
11:42:33 PM     all      2.12      0.25      1.62      2.38      0.00     93.62
11:42:35 PM     all      4.43      0.76      4.81     20.38      0.00     69.62
11:42:37 PM     all      6.78      0.51      4.99     13.81      0.00     73.91
11:42:39 PM     all      5.84      0.76      6.35     13.83      0.00     73.22
11:42:41 PM     all      5.71      0.51      5.08     17.13      0.00     71.57
11:42:43 PM     all      7.50      0.64      5.21     13.72      0.00     72.94
11:42:45 PM     all      7.12      0.89      6.86     15.76      0.00     69.38
11:42:47 PM     all      8.19      0.88      6.55     14.23      0.00     70.15
11:42:49 PM     all      9.67      0.50      8.42     12.81      0.00     68.59
11:42:51 PM     all      8.24      0.63      7.48     12.67      0.00     70.98
11:42:53 PM     all      9.80      0.76      8.14     13.49      0.00     67.81
11:42:55 PM     all     10.10      0.64      8.31     13.55      0.00     67.39
11:42:57 PM     all     10.33      0.64      8.55     12.88      0.00     67.60
11:42:59 PM     all     11.83      0.64      8.35     12.47      0.00     66.71
11:43:01 PM     all     13.11      0.75      7.99     12.61      0.00     65.54
11:43:03 PM     all     11.04      0.51      6.98     14.72      0.00     66.75
11:43:05 PM     all     12.06      0.76      8.63     12.56      0.00     65.99
11:43:07 PM     all     13.28      0.77      9.07     12.13      0.00     64.75
11:43:09 PM     all     13.73      0.63     10.33     12.34      0.00     62.97
11:43:11 PM     all     13.78      0.63     16.94     12.01      0.00     56.64
11:43:13 PM     all     13.94      0.76      9.51     13.56      0.00     62.23
11:43:15 PM     all     15.82      0.51      9.44     11.73      0.00     62.50
11:43:17 PM     all     15.10      0.63     10.79     10.79      0.00     62.69
11:43:19 PM     all     15.19      0.76     11.77     11.90      0.00     60.38
11:43:21 PM     all     15.05      0.38     10.33     12.37      0.00     61.86
11:43:23 PM     all     18.03      0.63     10.21     11.73      0.00     59.39
11:43:25 PM     all     17.18      0.76      9.92     11.58      0.00     60.56
11:43:27 PM     all     17.01      0.51     11.38     11.51      0.00     59.59
11:43:29 PM     all     15.21      0.51      9.51      7.98      0.00     66.79
11:43:31 PM     all      8.44      0.25      5.67      0.13      0.00     85.52
11:43:33 PM     all      8.77      0.38      4.39      0.25      0.00     86.22
11:43:35 PM     all      9.12      0.25      4.62      0.38      0.00     85.62
11:43:37 PM     all      8.52      0.38      4.76      0.00      0.00     86.34
11:43:39 PM     all      8.58      0.38      4.29      0.00      0.00     86.76
11:43:41 PM     all      9.47      0.88      4.29      0.25      0.00     85.10
11:43:43 PM     all      8.78      0.38      4.39      0.00      0.00     86.45
11:43:45 PM     all      8.71      0.25      4.17      0.00      0.00     86.87
11:43:47 PM     all      8.44      0.25      4.79      0.13      0.00     86.40
11:43:49 PM     all      9.41      0.25      3.89      0.00      0.00     86.45
11:43:51 PM     all      8.59      0.51      4.80      0.00      0.00     86.11
11:43:53 PM     all      8.43      0.38      4.53      0.13      0.00     86.54
11:43:55 PM     all      8.19      0.38      4.28      0.00      0.00     87.15
11:43:57 PM     all      8.52      0.38      5.14      0.13      0.00     85.84
11:43:59 PM     all      8.41      0.38      4.64      0.25      0.00     86.32
11:44:01 PM     all      9.54      0.25      5.02      0.00      0.00     85.19
11:44:03 PM     all      8.94      0.25      4.16      0.63      0.00     86.02
11:44:05 PM     all      8.31      0.25      4.41      0.13      0.00     86.90
11:44:07 PM     all      8.83      0.38      3.91      0.00      0.00     86.89
11:44:09 PM     all      8.41      0.38      4.77      0.25      0.00     86.20
11:44:11 PM     all      9.77      0.38      4.64      0.13      0.00     85.09
11:44:13 PM     all      9.34      0.25     26.40      0.00      0.00     64.01
11:44:15 PM     all      8.29      0.38      4.65      0.13      0.00     86.56
11:44:17 PM     all      8.34      0.25      4.42      0.00      0.00     86.98
11:44:19 PM     all      7.91      0.00      4.65      0.00      0.00     87.44
11:44:21 PM     all      8.64      0.25      6.13      0.25      0.00     84.73
11:44:23 PM     all      8.43      0.38      6.54      0.00      0.00     84.65
11:44:25 PM     all      8.79      0.38     28.02      0.00      0.00     62.81
11:44:27 PM     all      8.58      0.50      3.66      0.25      0.00     87.01
11:44:29 PM     all      9.64      0.38      3.75      0.00      0.00     86.23
11:44:31 PM     all      8.44      0.50      5.04      0.00      0.00     86.02
11:44:33 PM     all      8.48      0.25      4.30      0.00      0.00     86.96
11:44:35 PM     all      8.58      0.13      4.41      0.00      0.00     86.89
11:44:37 PM     all      9.05      0.13      4.15      0.00      0.00     86.68
11:44:39 PM     all      8.71      0.38      3.91      0.25      0.00     86.74
11:44:41 PM     all      8.58      0.25      4.79      0.00      0.00     86.38
11:44:43 PM     all      9.41      0.25      4.52      0.00      0.00     85.82
11:44:45 PM     all      9.35      0.50      3.99      0.12      0.00     86.03
11:44:47 PM     all      9.23      0.25      4.74      0.00      0.00     85.79
11:44:49 PM     all      8.60      0.25      4.30      0.00      0.00     86.85
11:44:51 PM     all      8.67      0.38      4.15      0.25      0.00     86.56
11:44:53 PM     all      9.56      0.25      4.65      0.00      0.00     85.53
11:44:55 PM     all      8.26      0.38      5.13      0.00      0.00     86.23
11:44:57 PM     all      8.83      0.50      3.78      0.25      0.00     86.63
11:44:59 PM     all      8.81      0.38      4.03      0.00      0.00     86.79
11:45:01 PM     all      9.06      0.38      3.90      0.00      0.00     86.67
11:45:03 PM     all     10.05      0.38      4.27      0.88      0.00     84.42
11:45:05 PM     all      9.56      0.50      3.14      0.00      0.00     86.79
11:45:07 PM     all      7.72      0.25      4.81      0.00      0.00     87.22
11:45:09 PM     all      8.71      0.38      4.04      0.38      0.00     86.49
11:45:11 PM     all      8.55      0.38      4.03      0.00      0.00     87.04
11:45:13 PM     all      9.26      0.38      4.88      0.00      0.00     85.48
11:45:15 PM     all      9.03      0.13      4.77      0.25      0.00     85.82
11:45:17 PM     all      8.69      0.38      4.28      0.00      0.00     86.65
11:45:19 PM     all      9.42      0.13      4.15      0.00      0.00     86.31
11:45:21 PM     all      8.53      0.25      4.39      0.00      0.00     86.83
11:45:23 PM     all      9.07      0.25      4.79      0.00      0.00     85.89
11:45:25 PM     all      9.91      0.25      3.76      0.00      0.00     86.07
11:45:27 PM     all      9.14      0.38      4.38      0.25      0.00     85.86
11:45:29 PM     all      8.99      0.25      4.74      0.00      0.00     86.02
11:45:31 PM     all      9.22      0.37      4.61      0.00      0.00     85.80
11:45:33 PM     all      8.08      0.38      4.92      0.25      0.00     86.36
11:45:35 PM     all      8.78      0.38      4.77      0.13      0.00     85.95
11:45:37 PM     all      9.06      0.13      4.03      0.00      0.00     86.79
11:45:39 PM     all      9.39      0.25      4.13      0.13      0.00     86.11
11:45:41 PM     all      8.72      0.25      4.30      0.00      0.00     86.73
11:45:43 PM     all      8.64      0.25      5.26      0.13      0.00     85.73
11:45:45 PM     all      9.32      0.25      4.03      0.13      0.00     86.27
11:45:47 PM     all      8.69      0.25      4.03      0.00      0.00     87.03
11:45:49 PM     all      8.46      0.38      4.29      0.00      0.00     86.87
11:45:51 PM     all      8.21      0.38      4.29      0.13      0.00     86.99
11:45:53 PM     all      7.88      0.64      4.96      0.00      0.00     86.53
11:45:55 PM     all      8.87      0.13      4.18      0.00      0.00     86.82
11:45:57 PM     all      8.79      0.50      4.27      0.25      0.00     86.18
11:45:59 PM     all      8.16      0.38     23.21      0.00      0.00     68.26
11:46:01 PM     all      8.79      0.38     12.06      0.00      0.00     78.77
11:46:03 PM     all      9.11      0.37      5.12      0.62      0.00     84.77
11:46:05 PM     all      8.49      0.38      3.93      0.00      0.00     87.20
11:46:07 PM     all      9.15      0.38      4.39      0.00      0.00     86.09
11:46:09 PM     all      8.85      0.13      3.79      0.25      0.00     86.98
11:46:11 PM     all      8.22      0.51      4.05      0.00      0.00     87.23
11:46:13 PM     all      7.88      0.89      5.08      2.03      0.00     84.12
11:46:15 PM     all      8.67      0.38      4.15      0.00      0.00     86.81
11:46:17 PM     all      9.27      0.25      4.89      0.00      0.00     85.59
11:46:19 PM     all      9.24      0.25      4.00      0.25      0.00     86.27
11:46:21 PM     all      9.22      0.37      4.61      0.00      0.00     85.80
11:46:23 PM     all      8.81      0.25      4.40      0.00      0.00     86.54
11:46:25 PM     all      8.64      0.38      5.13      0.13      0.00     85.73
11:46:27 PM     all      9.47      0.38      3.79      0.00      0.00     86.36
11:46:29 PM     all      8.91      0.38      4.39      0.00      0.00     86.32
11:46:31 PM     all      8.20      0.38      4.16      0.13      0.00     87.14
11:46:33 PM     all      9.12      0.50      4.25      0.00      0.00     86.12
11:46:35 PM     all      9.12      0.12      5.00      0.12      0.00     85.62
11:46:37 PM     all      9.54      0.50      4.14      0.13      0.00     85.70
11:46:39 PM     all      8.89      0.38      4.26      0.00      0.00     86.48
11:46:41 PM     all      9.06      0.38      4.03      0.00      0.00     86.54
11:46:43 PM     all      9.14      0.25      4.13      0.13      0.00     86.36
11:46:45 PM     all      8.82      0.38      4.91      0.00      0.00     85.89
11:46:47 PM     all      9.52      0.38      4.01      0.00      0.00     86.09
11:46:49 PM     all      8.71      0.38      3.79      0.38      0.00     86.74
11:46:51 PM     all      9.08      0.38      3.91      0.00      0.00     86.63
11:46:53 PM     all      8.47      0.51      3.67      0.38      0.00     86.98
11:46:55 PM     all      9.26      0.25      5.01      0.13      0.00     85.36
11:46:57 PM     all      8.89      0.38      4.76      0.00      0.00     85.98
11:46:59 PM     all      9.17      0.13      4.65      0.25      0.00     85.80
11:47:01 PM     all      8.78      0.25      4.39      0.00      0.00     86.57
11:47:03 PM     all      8.55      0.25     29.06      0.38      0.00     61.76
